data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;
26 de dezembro de 2022;Excepcional;Excelente estadia, equipe atenciosa e rápida para a solução de qualquer problema. Café da manhã muito bom e localização do hotel próxima a bares e restaurantes. Quartos novos e confortáveis.;Tudo a contento. Nada a reclamar.;10;;;;
25 de dezembro de 2022;Fantástico;Café da manhã muito bom;Estacionamento e manobrista cobrados a parte;9;;;;
24 de dezembro de 2022;Fantástico;A estadia foi ótima. Quartos bem confortáveis, com vista ótima do mar e excelentes camas. Para além disso, algo que é de extrema importância: o chuveiro é MUITO bom. O café da manhã é ótimo (variedade de pães, ovos, panquecas, muitas frutas frescas, iogurtes, sucos, possibilidade de ter omelete, tapioca, cuscus, misto quente, e bons doces). ;;;;;;
"Por fim: o staff. Absurdamente profissionais e simpáticos.""";A piscina, e a área da piscina não é tão grande. ;;;;;;;
"A recepção/lobby não tem tomadas disponíveis de forma acessível""";9;;;;;;;
21 de dezembro de 2022;Tranquilidade e conforto;Pessoal super atencioso, especialmente na recepção com o Sr. Fabiano. ;;;;;;
O restaurante foi outro ponto positivo; além de estar próximo de vários restaurantes.;;;;;;;
"Localização muito boa.""";Acredito que o custo poderia ser menor. Realmente não temos outro ponto para avaliar negativamente. O hotel atendeu as expectativas.;9;;;;;;
21 de dezembro de 2022;Excepcional;O Quarto era bastante amplo e confortável com vista lateral para o mar (com direito a um lindo nascer do sol). Os aparelhos de ar condicionado estavam bem posicionados de modo a permitir um quarto fresco sem vento gelado na cabeça. Os funcionários eram todos muito atenciosos e o café da manhã era muito bom. A localização é ótima, de fácil acesso ao aeroporto, com restaurantes próximos e em uma região residencial que dava para caminhar na orla.;A piscina só tinha duas espreguiçadeiras, e uma estava quebrada e a outra não tinha regulagem. Por mais que seja um hoje mais urbano, acho que seria legal ter algumas espreguiçadeiras para aproveitarmos a piscina no intervalo das atividades.;10;;;;
20 de dezembro de 2022;Maravilhosa;Recepcionistas extremamente corteses, educados, profissionais.;;;;;;
Gerente da noite do dia 16/12 de uma gentileza ímpar.;;;;;;;;
Suíte maravilhosa com vista deslumbrante.;;;;;;;;
Perto de excelentes opções de bares e restaurantes.;;;;;;;;
"Recomendo muito.""";;10;;;;;;
20 de dezembro de 2022;Muito bom;espaço;-;8;;;;
17 de dezembro de 2022;Muito bom;Gostei do conforto do quarto e do café da manhã;Não gostei da are da piscina, isolada e sem suporte de serviços.;8;;;;
15 de dezembro de 2022;Muito bom;;restaurante muito ruim. café da manhã bom;8;;;;
15 de dezembro de 2022;Fantástico;Conforto do quarto sensacional, muito limpo e espaçoso. Café da manhã muito bom. Localização excelente, não só perto da praia mas também do aeroporto (+/- 15min).;Pelo preço do quarto do hotel que escolhi (vista pro mar), acho que não valeu o custo benefício só pela paisagem. Ficaria em outro quarto.;9;;;;
12 de dezembro de 2022;Excepcional;Limpeza e conforto maravilhosos perfeita, funcionários educados e atenciosos, localização ótima e a vista do quarto é incrível. Café da manhã muito bom e variado.;Zero defeitos.;10;;;;
11 de dezembro de 2022;Excepcional;Localização e vista perfeita para o mar. Café da manhã excelente. Taxi sempre na porta, com dicas ótimas de passeios na cidade e na região.;;10;;;;
10 de dezembro de 2022;Maravilhosa!;Amabilidade dos funcionários, cama maravilhosa, café da manhã muito bom;O único ponto negativo foram as cortinas do carro que não escureciam o quarto e às 4.30 da manhã já estava claro.;10;;;;
3 de dezembro de 2022;Estadia perfeita em Recife.;Atendimento muito bom com bebidas de boas vindas. Quarto amplo, muito confortável e limpo. Camas e chuveiro muito bons. Tomadas bem localizadas para eletrônicos. Pedimos delivery e utilizamos louça gentilmente cedida pelo hotel. Café da manhã maravilhoso. Estacionamento com serviço de manobrista ágil. Adoramos nossa estadia.;;9;;;;
1º de dezembro de 2022;Fantástico;Cama maravilhosa!;Cafe da manhã poderia ser melhor ,em relação ao custo.;9;;;;
21 de novembro de 2022;Atendeu as expectativas;Hotel bem localizado, em frente a Praia da Boa Viagem. Boas instalações. Vista muito bonita. Ótimo café da manhã.;Os quartos nos quais nos hospedamos necessitam de pequenas manutenções.;;;;;
"Restaurante mediano.""";8;;;;;;;
20 de novembro de 2022;Excepcional;O quarto é incrível, muito limpo, confortável e a vista para a praia é linda. A localização é ótima, fica de frente para o mar. O café da manhã é bem variado. Toda a equipe é muito educada e simpática. A hospedagem valeu super a pena.;;10;;;;
16 de novembro de 2022;Fantástico;Café da manhã com muita variedade, opções saudáveis para quem tem bebê, e uma calda de chocolate para adultos fantástica!;Isolame tô acústico deixou a desejar, podíamos ouvir bastante ruído de outros quartos. A lixeira faz barulho alto ao ser arrastada. A roupa de cama tem um tecido muito sintético fazendo ruído como uma sacola ao movimentar na cama.;9;;;;
16 de novembro de 2022;vista maravilhosa que compensa qualquer coisa!;tamanho da cama e roupa de cama perfeitos;falta de opções de lazer no hotel;8;;;;
15 de novembro de 2022;ótimo;tudo muito bom;estava tudo perfeito;9;;;;
13 de novembro de 2022;;;;10;;;;
9 de novembro de 2022;excelente! recomendo!;vista espetacular, chuveiro mto bom! ar condicionado otimo!;barulho exaustor banheiro.;10;;;;
8 de novembro de 2022;Excelente quarto e localização.;Gostei da localização e da vista com varanda no quarto.;O banheiro estava limpo, mas poderia estar melhor. O varalzinho que fica dentro não estava, isso me incomodou.;9;;;;
4 de novembro de 2022;Fantástico;cama super macia;fiquei no oitavo andar, e tinha muito barulho, segundo a atendente devia ser proveniente de hóspedes.;9;;;;
4 de novembro de 2022;Hotel muito bom;localização e instalações.;;9;;;;
3 de novembro de 2022;Excepcional;Tivemos uma excelente estadia no Radisson Recife. atendimento cordial e atencioso de todos os colaboradores. Quarto amplo, com uma vista maravilhosa frente ao mar. Café da manhã farto e saboroso.;;10;;;;
1º de novembro de 2022;excelente;localização, tamanho do quarto, conforto da cama e qualidade do café da manhã.;;9;;;;
1º de novembro de 2022;Ótima experiência, atendeu as expectativas.;Hotel simplesmente maravilhoso!;;;;;;
Quarto incrível; limpo; cheiroso e muito espaçoso. ;;;;;;
"Café da manhã sensacional.""";A praia na frente do hotel não é a mais movimentada. O movimento e mais opções fica um pouco mais a frente no lado direito.;10;;;;;;
31 de outubro de 2022;Excepcional;Hospedagem muito confortável. Café da manhã excelente , amei o apartamento.;;10;;;;
31 de outubro de 2022;Fantástico;Quartos excelentes, com varanda, localização.;Estacionamento pago.;9;;;;
31 de outubro de 2022;Excelente relação custo-benefício!;Excelente localização. Belíssimo café da manhã. Cama confortável. Bons travesseiros. Chuveiro espetacular.;nada.;10;;;;
31 de outubro de 2022;Muito bom;localizacao, cafe da manhã e custo beneficio;serviço de quarto um dia não repos bebidas, no outro não repos papel higienico.;8;;;;
28 de outubro de 2022;O atendimento dos funcionários é o diferencial!!!;O hotel é bem localizado, café da manhã com bastante variedade de pães, frios, ovos mexidos, tapioca e omelete feitos na hora, bolos, iogurte, frutas, etc... No quarto, cama e travesseiros bem confortáveis e o nosso tinha varanda com vista pro mar, o que deixava nosso despertar muito mais agradável! Mas o ponto mais alto da nossa experiência, sem dúvida alguma, foram os funcionários maravilhosos que nos atenderam desde o check-in ao check-out, TODOS sempre com sorriso no rosto, educadíssimos e disponíveis. Adoramos e, numa próxima oportunidade, voltaremos!!;;10;;;;
25 de outubro de 2022;prazeiroza;camas, banheiro, vista da sacada, café da manhã, hospitalidade dos funcionários;;8;;;;
23 de outubro de 2022;boa;café da manhã;cama de mola já cansada;8;;;;
22 de outubro de 2022;Fantástico;O quarto é bem amplo, com 2 splits de ar condicionado. A vista e a localização são perfeitas. Café da manhã bom.;Elevadores viviam em manutenção e vc tinha que pedir / lembrá-los para realizar o serviço de quarto.;9;;;;
22 de outubro de 2022;Excepcional;Do conforto e localização;O café era de máquina, não tinha outra opção;10;;;;
21 de outubro de 2022;o hotel é ótimo, bem organizado, mas o restaurante, o buffet, é pessimo.;quarto em tamanho muito bom e com tudo que é necessário pra nós;nada;8;;;;
19 de outubro de 2022;O MELHOR HOTEL DO NORDESTE!;Quarto amplo, espaçoso, tonadas posicionadas em ponto estratégico. Cama muito confortável, lençol de qualidade. possui ferro o que pra mim sempre foi um diferencial. Banheiro impecável!! Funcionários simplesmente excepcionais, muito muito simpáticos e sempre solícitos em atender seus pedidos!! Foi o melhor hotel que já fiquei até hoje!!! O café da manhã é perfeitoooo, queria ter 2 estômagos pra comer tudo que queria de tão bom que é!! um Hotel que deveria ser 5 estrelas, perfeito!!!!;absolutamente nada me desagradou.;10;;;;
18 de outubro de 2022;voltaria certamente;atendimento rápido e amigável da recepção , limpeza, café da manhã e vista do quarto.;;9;;;;
17 de outubro de 2022;Muito bom;O café da manhã é bom, a localização também. A estrutura do hotel de um modo geral é boa.;Não existe informação sobre a existência de lactose nos alimentos servidos. O quarto é um pouquinho barulhento.;8;;;;
17 de outubro de 2022;Muito bom;Excelente localização, atendimento cordial, estrutura e mobiliário bem conservados.;No café da manhã, mesmo sendo bastante cedo (7h30), não repuseram itens como pão de queijo, salame, etc.;10;;;;
17 de outubro de 2022;Minha estadia foi curta , mas muito agradável;;Somente um elevador social , pois o de serviço sempre ocupado;9;;;;
17 de outubro de 2022;Satisfeito com observação.;Atendimento dos funcionários excelente e estrutura do hotel fantástica.;Da falta de apoio no primeiro dia para localizar a garagem do hotel, tive dificuldade, funcionários não facilitou a identificação depois que falei que não iria precisar de manobrista.;9;;;;
15 de outubro de 2022;Vista incrível de Boa Viagem;#NOME?;;;;;;
#NOME?;;;;;;;;
"- Funcionários""";#NOME?;10;;;;;;
13 de outubro de 2022;Muito bom;;Internet wi fi. Péssima;8;;;;
10 de outubro de 2022;Bom local, boa acomodação, boa localização.;Quarto organizado, excelente espaço, boa localização. Café da manhã é ótimo.;Eu havia pedido checkout estendido e recebi email do booking confirmando, mas chegou no dia, a funcionária disse que não havia possibilidade de ficar com os dois quartos, somente com um e tivemos que acomodar tudo das 4 pessoas em um só quarto e ainda não permitiram até o horário que eu precisava que era até às 15h , mas somente até as 14h. ;;;;;
"Outro detalhe é que a moça que faz a tapioca/ovos mexidos nunca chegava no horário marcado de início do café da manhã.""";8;;;;;;;
8 de outubro de 2022;RADISSON;Atendimento recepção, manobristas e room service, tudo muito bom.;Pode ser melhorado o café da manhã, com mais opções de bolos, mas não invalida o meu elogio no geral.;10;;;;
6 de outubro de 2022;Muito boa;Otimo cafe, otimo atendimento, localização excelente;O chuveiro era ruim;8;;;;
6 de outubro de 2022;excelente;quartos amplos, vista da praia encantadora, café da manhã farto e com muitas opções.;;10;;;;
4 de outubro de 2022;Maravilhosa;conforto;Gostei de tudo;10;;;;
2 de outubro de 2022;foi ótimo. me hospedaria novamente;quarto grande;;;;;;
"conforto""";a piscina é muito gelada, poderia ser climatizada;10;;;;;;
2 de outubro de 2022;Parabens Radisson;localizaçäo;;10;;;;
30 de setembro de 2022;sem dúvidas a melhor hospedagem de recife;limpeza, atendimento e café da manhã.;;10;;;;
30 de setembro de 2022;Hotel com infraestrutura e localização excelentes!;Infraestrutura e localização.;Nada.;10;;;;
28 de setembro de 2022;VISTO AO MAR E LOCALIZAÇÃO EXCELENTE;Desde a recepção até a saída, o atendimento foi excelente. Instalações muito boas e confortável. A vista do quarto maravilhosa. Muito bem localizado e fácil acesso a várias localidades da cidade.;Tive um pequeno problema com a temperatura da água do chuveiro, mas resolvido.;9;;;;
26 de setembro de 2022;Excepcional;Excelente café da manhã;;10;;;;
25 de setembro de 2022;Excepcional;A localização;;10;;;;
20 de setembro de 2022;Hotel em Boa Viagem;Hotel confortável, funcionários simpáticos e prestativos, localização excelente, quarto com vista para o mar muito bom, cama muito confortável, vista do mar imperdível.;Piscina e sauna pode melhorar.;10;;;;
20 de setembro de 2022;Fantástico;instalalções, atendimento;limpesa da unidade as 16,00 horas não estava feita;9;;;;
19 de setembro de 2022;Tudo muito bom!;Tudo é excelente! Então, destaco a decoração de arte visual instalada de forma segmentada nos andares, que só pode ser contemplada em dia totalidade por quem sobe até o último andar de elevador.;Infelizmente, na minha primeira noite, houve um incidente envolvendo hóspedes do quarto ao lado do meu. Muito barulho e baixaria. E nenhuma intervenção do hotel. É preciso ter uma postura firme em relação a hospedes inconvenientes!;9;;;;
18 de setembro de 2022;Maravilha!;Maravilha de hotel!;;10;;;;
16 de setembro de 2022;Excepcional;localização, limpeza dos quartos e atendimento dos funcionários;nada;10;;;;
16 de setembro de 2022;show;quartos bons, localização ótima, café da manhã gostoso, tudo tranquilo;;10;;;;
15 de setembro de 2022;Excelente, precisando ficarei hospedada com vocês.;o quarto e lindo, vista maravilhosa.;A porta do quarto bate com força com o vento, além do barulho tem o perigo de machucar.;9;;;;
12 de setembro de 2022;um ótimo hotel para quem busca conforto em Recife;fiquei no 26° andar então, a vista é ampla e muito bonita. o café da manhã é muito bem servido, com opção de solicitar tapioca e omelete do seu jeito. nada a reclamar;;9;;;;
11 de setembro de 2022;Muito bom;localização mto boa;a piscina é mal posicionado e só tem sol até 11h30 no inverno.;8;;;;
8 de setembro de 2022;Estadia muito agradável;Café da manhã muito gostoso. Quarto espaçoso, cama confortável. Chuveiro bom.;A falta de ventilação no banheiro é um problema geral em hotéis.;9;;;;
7 de setembro de 2022;ótima opção em Recife;a vista para o mar e o tamanho do quarto;nada;9;;;;
