data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
15 de maio de 2023;Muito bom;;A TV era pequena, não era smart e os canais disponíveis não foram interessantes;8;;;;;;
14 de maio de 2023;bem localizado, confortável e café delicioso.;conforto;toalhas;10;;;;;;
9 de maio de 2023;Ótima;Bom! com itens variados;Gostei de tudo;10;;;;;;
5 de maio de 2023;Excepcional;tudo perfeito, além do custo benefício;;10;;;;;;
5 de maio de 2023;bom custo benefício;Instalações no geral, quarto, bom custo benefício.;Check in demorado, café da manhã tumultuado (espaço pequeno pra quantidade de pessoas que circulam no hotel).;8;;;;;;
4 de maio de 2023;Fantástico;acomodações confortáveis;recepção demorou mais de 1 hora para atender-nos . havia uma grande fila;9;;;;;;
4 de maio de 2023;ótima;limpeza , localização;Passei mas 1:00 na fila para fazer check-in muito tempo em;;;;;;;
"pé 😞""";10;;;;;;;;;
4 de maio de 2023;satisfatória;Muito bom o café da manhã.;;;;;;;;
A cortesia dos funcionários.;;;;;;;;;;
"A disponibilidade de estacionamento""";O ruído inconveniente do exaustor do exaustor do banheiro;9;;;;;;;;
3 de maio de 2023;Relax;O banho 🚿 é muito bom.;A fechadura eletrônica apresentou defeito.;10;;;;;;
2 de maio de 2023;Boa.;localização, quarto, organização, limpeza, café da manhã, excelentes.;Precisa pagar 20,00 a diária do estacionamento, janela do quarto no 32º andar em que estava com vazamento, começou a chover e estava penetrando água pela janela no quarto, tive que pedir a camareira toalhas para colocar na janela e piso do quarto devido a quantidade de água que entrava.;9;;;;;;
2 de maio de 2023;Muito bom;;Check-in lento;8;;;;;;
2 de maio de 2023;Excepcional;Quarto incrível e boa localização. Foi muito agradável a estadia, fiquei em um quarto muito bom e café da manhã estava muito delicioso e com muitas opções.;;10;;;;;;
2 de maio de 2023;Excepcional;;Piscina muito gelada.;;;;;;;
;;;;;;;;;;
Para o porte do Hotel;" deveria ser aquecida.""";10;;;;;;;;
1º de maio de 2023;Muito bom;Conforto, localização, o chuveiro é maravilhoso.;Check in demorou uma vida. Nunca vi um check in tão demorado. Os funcionários não têm boa vontade;8;;;;;;
1º de maio de 2023;Foi um final de semana muito bom;Quarto amplo, com vista para o mar.;Apenas um espelho estreito na lateral da cama, TV antiga, qualidade ruim de imagem.;9;;;;;;
1º de maio de 2023;Avaliação;Ambiente limpo, organizado e ótimas instalações, funcionários super qualificados e acolhedores. Café da manhã incrível!;Ar condicionado do apartamento 3203 com algum defeito. Desligava sozinho no meio da noite e o controle do ar não conectava com ele. Para ligar e desligar, só direto no botão do ar.;;;;;;;
Fora isso;" a vista do quarto superou minhas expectativas. Um dia de sol com uma vista expectacular!""";9;;;;;;;;
30 de abril de 2023;Bom custo benefício;Café da manhã muito bom, com várias opções e saboroso. Cama com colchão bom e bem espaçoso. Ótimo chuveiro. Tem muitos apartamentos, mas tem três elevadores para compensar. Ar condicionado bom.;Ao chegarmos no hotel, ficamos 1 hora na fila para realizar o check-in. Muitas pessoas na fila para check-in e poucos funcionários para atender. No quarto, ocorreram barulhos semelhantes a uma furadeira ou pressão de água, muito alto, em pleno domingo de manhã bem cedo.;8;;;;;;
29 de abril de 2023;Excelente hotel, vala a pena!;Tudo;Nada;10;;;;;;
27 de abril de 2023;Excepcional;quarto muito confortável, ótima vista, e localização;;10;;;;;;
27 de abril de 2023;Apesar dos pesares, gostei.;quarto novo, aconchegante. boa localização.;café da manhã com poucas opções e o checkin muito demorado, havia uma fila enorme.;8;;;;;;
26 de abril de 2023;Fantástico;Gostei das acomodações, a localização, apenas o check in que demora muito e o café da manhã que não é tão variado. Mas super indico para hospedagem.;A fila de espera no check in e no checkout;9;;;;;;
24 de abril de 2023;Muito bom;Custo benefício, apartamentos confortáveis, boa localização;Estacionamento pago;8;;;;;;
24 de abril de 2023;Muito bom nota 1000;Café da manhã e serviço de quarto;atenção dos funcionários;10;;;;;;
24 de abril de 2023;Fantástico;;A velocidade da internet deve melhorar, alguns serviços de streaming não funcionaram por problema de conexão.;9;;;;;;
21 de abril de 2023;Excepcional;Tudo foi perfeito.;Nada a declarar;10;;;;;;
21 de abril de 2023;Muito bom;Quarto bem confortável, ar condicionado gelando bem, uma boa localização.;;8;;;;;;
21 de abril de 2023;boa;aparência;cheiro dos cobertores.;9;;;;;;
21 de abril de 2023;hotel muito bom, relativamente perto do aeroporto, vista maravilhosa;hotel muito bom, a vista do 34º andar é maravilhosa, quarto bom;café da manhã poucas opções.;9;;;;;;
18 de abril de 2023;Ótima opção.;Do quarto e da piscina.;Deveria ter bolo de rolo no café da manhã e outras opções de pães doces.;9;;;;;;
15 de abril de 2023;Fantástico;A vista é maravilhosa e o quarto é confortável.;O café da manhã está abaixo do nível (e do preço) do hotel.;9;;;;;;
12 de abril de 2023;Bom hotel. Voltaria a ficar hospedado;O hotel é bom no geral. O café da manhã também é gostoso e tinha uma boa variedade, apesar de ser o mesmo todos os dias. Para o meu gosto, o café em si era fraco, tanto o da máquina, quanto o passado. ;;;;;;;;
A localização é boa; e era até perto da praia;" mas se considerar que não dá para nadar na praia de Recife então não faz diferença não ser beira mar. Há um shopping perto e alguns restaurantes e cafés.""";;9;;;;;;
10 de abril de 2023;Satisfeito com o hotel!;De tudo!;Internet no andar 29, PÉSSIMO.;10;;;;;;
9 de abril de 2023;Fantástico;;Cobram para levar talheres ao quarto;9;;;;;;
6 de abril de 2023;Fantástico;Localização e disponibilidade do dia em que precisamos;O restaurante , pessoal despreparado para atender , explicações sobre os pratos e demora no atendimento .;9;;;;;;
5 de abril de 2023;bom custo benefício;cafe da manha, chuveiro.;ar condicionado em cima da cama.;8;;;;;;
4 de abril de 2023;agradável;acomodação;nada a referir.;9;;;;;;
31 de março de 2023;Acessibilidade,conforto, receptividade;Gostei da receptividade dos funcionários , apto confortável e a limpeza excelente.;Gostei de tudo;9;;;;;;
27 de março de 2023;Fantástico;Acomodações limpas e confortáveis. Camas confortáveis e amplas, o quarto triplo era bem espaçoso. Café da manhã com boas e diversas opções regionais.;Wi-fi não pegava sempre e demora demasiada para fazer o check-in, aguardamos cerca de 2h na fila. Em dias de feriado, como foi o nosso caso, poderiam rever o sistema de check-in, até antecipando-o, a fim de agilizar.;9;;;;;;
26 de março de 2023;Muito bom;Localização, infraestrutura e da conservação do hotel como um todo, muito bem cuidado.;;8;;;;;;
25 de março de 2023;Recomendo;A vista surpreendente que eu tive do meu quarto para cidade.;;10;;;;;;
21 de março de 2023;Muito bom;A cama é excelente.;O chuveiro com água quente demorava a esquentar.;8;;;;;;
20 de março de 2023;Poderia ter um custo benefício melhor.;limpeza;tamanho do quarto.;8;;;;;;
20 de março de 2023;Muito bom;Bem localizado. Quarto limpo e confortável.;Check-in lento.;8;;;;;;
18 de março de 2023;Fantástico;ótimo custo benefício;ficamos três dias e o quarto não foi limpo;9;;;;;;
16 de março de 2023;Foi legal;Café da manhã muito bom, Um pouco longe da praia, porém compensou o valor;Atendimento na hora do check-in foi lento e demorado;8;;;;;;
16 de março de 2023;Excepcional;Café da manhã bem completo, com boas opções e variedades e o espaço super confortável. Área de lazer com piscina e sauna e a academia do hotel fizera diferença na estadia, além de claro a localização próxima do aeroporto, a vista do quarto e a opção de maleiro para que pudéssemos deixar as bagagens após o checkout.;Tivemos uma estádia ótima, uma sugestão é que a academia poderia dispor de mais anilhas para os exercícios.;10;;;;;;
16 de março de 2023;Excepcional;O hotel é ótimo, muito bem localizado, café da manhã muito bom e variado. O hotel entrega o que apresenta, tem piscina, sauna, academia, área de convenções, ampla área para relaxamento. O quarto é bom e confortável, até que é silencioso para uma capital, pelo menos no 23º andar... O estacionamento é pago à parte. O restaurante funciona também para almoço e jantar, com um cardápio muito bom e um preço totalmente dentro do razoável.;;10;;;;;;
13 de março de 2023;Tudo perfeito com minha estadia;Tudo estava ótimo;Gostei de tudo;10;;;;;;
12 de março de 2023;Otimo custo benefício;Quarto amplo, cama gigante e confortável, muito limpo, vista incrível (peça pela possibilidade de se hospedar no alto), funcionários atenciosos, café da manhã bom.;Internet do hotel não tem capacidade suficiente para atender o mesmo caso esteja cheio (como estava). Travesseiros podiam ser um pouco melhores e o café da manhã um pouco mais variado.;9;;;;;;
10 de março de 2023;boa;restaurante;;9;;;;;;
9 de março de 2023;Ótimo hotel com reservas ao restaurante.;A localização e custo-benefício são ótimas. Equipe prestativa e atenciosa. Quartos limpos e com bela vista, e extramente confortáveis. O isolamento acústico dos quartos ajuda a dormir.;Não atende bem às pessoas com necessidades específicas. Por exemplo, não tem alimentos sem lactose, apesar de terem garantido isso na reserva (sou altamente intolerante à lactose). Não tem dieta sem glútem (tenho doença celíaca). O restaurante não se mostrou interessado e compreensivo.;8;;;;;;
9 de março de 2023;Vista espetacular! Ótimo custo x benefício. Recomendo muito!;A vista do quarto da janela do 34º andar é incrível!!!;;;;;;;;
"Os funcionários são atenciosos e a limpeza é impecável.""";O café da manhã poderia melhor. ;;;;;;;;;
"São poucas opções de suco e o capuccino é muito doce porque não há como controlar o açúcar da máquina. Isso poderia ser avisado.""";10;;;;;;;;;
9 de março de 2023;Apesar da internet não funcionar o quarto é muito limpo e confortável!;Pontos positivos: quarto- Cama grande limpa e muito confortável, assim como seus travesseiros. ;;;;;;;;
Janela grande; bom espaço de armário; mesa e cadeira; banheiro amplo e chuveiro excelente; quarto bem ventilado; iluminado e ar condicionado excelente. ;;;;;
Limpeza feita diariamente;" café da manhã completo e gostoso.""";Pontos negativos: Wi-Fi não chegava no meu quarto, sinal muito ruim e instável no celular e impossível conexão no notebook, quando precisava trabalhar tinha que ir até a recepção para ter conexão.;;;;;;;;
;;;;;;;;;;
"Foram 5 darias de hospedagem e não houve troca de toalhas e fiquei dois dias sem toalha de piso no banheiro pois durante a limpeza retiraram mas não repuseram.""";8;;;;;;;;;
8 de março de 2023;Excelente localização e estrutura;Localização, estrutura, café da manhã;Nada;9;;;;;;
8 de março de 2023;Bom custo-benefício;quarto simples, mas ok;nada a reclamar;8;;;;;;
8 de março de 2023;regular;quarto;piscina;8;;;;;;
7 de março de 2023;Ótimo custo benefício. Funcionários atenciosos!;Quarto amplo, com bela vista pro mar (fiquei no 28º andar). Chuveiro forte, a gás.;Ar condicionado fica bem acima da cama e a função “swing” não estava funcionando. O vento ficou muito em cima de mim, me incomodou um pouco.;8;;;;;;
7 de março de 2023;Excelente estadia, localização privilegiada.;Localização excelente e vista do quarto ótima! Quarto limpo, organizado;Ar condicionado um pouco barulhento e check-in muito demorado;10;;;;;;
6 de março de 2023;P E R F E I T A;tudo , não teve nenhum defeito!;na hora de ir embora, fiquei triste por que não puder ficar mais 😂🥲;10;;;;;;
6 de março de 2023;Muito bom;Ótimo Café da manhã;;8;;;;;;
6 de março de 2023;Excepcional;Tudo otimo;;10;;;;;;
4 de março de 2023;Muito bom;Localização central, acomodação espaçosa;Gostei de tudo;8;;;;;;
2 de março de 2023;Excepcional;Hotel perfeito para descansar e se preparar para um vôo no dia seguinte. Ótimas acomodações, bem limpas e organizadas, e excelente café da manhã.;;10;;;;;;
1º de março de 2023;Volto em breve !;Chalés confortáveis e limpos, local paradisíaco.;;;;;;;;
Local para quem quer descanso e laser.;;;;;;;;;;
Restaurante excelente;" comida maravilhosa""";;10;;;;;;;
28 de fevereiro de 2023;Boa;Café da manhã simples;O café da manhã. Demora no check-in;9;;;;;;
28 de fevereiro de 2023;Fantástico;Da cama, do chuveiro, da limpeza, da acústica, da localização, do atendimento.;Do café da manhã, que poderia ter mais variedades e da entrada no estacionamento, que toda vez tinha que chamar o segurança para a abertura da cancela, poderia ser um acesso mais ágil com algum tipo de cartão temporário.;9;;;;;;
27 de fevereiro de 2023;Hospedagem Super bem localizada;Tudo maravilhoso. Quarto amplo, camas confortáveis, ar condicionado em pleno funcionamento, banheiro grande, chuveiro maravilhoso. Enfim tudo ótimo;Apenas achei o café da manhã fraco, sempre as mesmas opções, faltou uma sanduicheira para fazer um sanduíche quente. Os pães sempre secos, acho que ficavam muito tempo exposto e isso ressecava os pães. ;;;;;;;
Sempre tinha duas opções de bolos porém sem gosto;" parecia bolos de caixa. Acho que por ser um hotel desse porte poderiam melhorar nas opções de café da manhã""";9;;;;;;;;
27 de fevereiro de 2023;Pit stop;Localização ótima. ;;;;;;;;
Café otimo; funcionários atenciosos e o fato de ter estacionamento coberto;" faz toda diferença..""";O cheiro do cigarro que vinha de outro quarto.;8;;;;;;
26 de fevereiro de 2023;Recife continua uma opção excelente;conforto. atendimento restaurante chuveiro ótimo! tudo perfeito;;10;;;;;;
26 de fevereiro de 2023;Muito bom;quarto amplo e limpo;Paredes finas, e muito barulho durante toda a madrugada. mesmo estando no 24 andar;8;;;;;;
26 de fevereiro de 2023;Me senti em casa;Receptividade dos funcionários, limpeza,organização, conforto;;10;;;;;;
26 de fevereiro de 2023;Muito bom;A localização a muito boa, o preço foi ótimo, os funcionários sempre atenciosos.;O café da manhã não condiz com o hotel.;8;;;;;;
24 de fevereiro de 2023;Excepcional;Conforto e atendimento.;Nenhuma reclamação.;10;;;;;;
24 de fevereiro de 2023;Fantástico;A localização muito boa!;O shampoo e condicionador não são de boa qualidade. Não fazia uma higienização boa dos cabelos, tanto que, precisei comprar em uma farmácia. ;;;;;;;
;;;;;;;;;;
Fica a dica para o hotel.;;;;;;;;;;
;;;;;;;;;;
Também não gostei dos travesseiros.;;;;;;;;;;
;;;;;;;;;;
A luzes do quarto eram meio penumbra;" o banheiro era bem mais iluminado que o próprio quarto.""";9;;;;;;;;
24 de fevereiro de 2023;hotel top, vale a pena.;tudo;checkin demorou. como era feriado, tinha muitos hóspedes e poucos atendentes. isso causou caos no café da manhã também.;10;;;;;;
