data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;;;
25 de abril de 2022;surper indico ,muito boas a estadia valor ótimo;a localização é a melhor,funcionários excelente muitos educados ,super indico;eu gostei de tudo,só café da manhã que pode melhorar;10;;;;;;;;
22 de abril de 2022;Aceitável;muito basico desjejum;escadas, nao tem elevador;5;;;;;;;;
14 de abril de 2022;Péssimo;;Não tem elevador.;;;;;;;;;
Café da manhã de péssima qualidade.;;;;;;;;;;;;
"Não tem estacionamento.""";1;;;;;;;;;;;
11 de abril de 2022;Matavilho;Local maravilhoso super acessível;Não teve;10;;;;;;;;
9 de abril de 2022;A estadia foi de uma noite, já foi o suficiente!;localização;1 - não tem elevador, subi 2 andares com mala de 22kg e bagagem de mão ;;;;;;;;;
2 - chuveiro frio; tivemos que trocar de quarto duas vezes e o terceiro ainda estava mais para frio do que para quente;;;;;;;;;;;
3 - café da manhã bem fraco;" pouquíssimas opções""";4;;;;;;;;;;
7 de abril de 2022;Excepcional;Eu gostei do hotel, muito bem localizado. O café da manhã estava bom. O frigobar não funcionava, porém como fiquei só um dia não me importei. Quarto limpo,;;10;;;;;;;;
6 de julho de 2023;Boa e em conta!;Limpeza e localização;Não ter elevador!;8;;;;;;;;
2 de fevereiro de 2023;Excelente localização e funcionários cordiais. Porém não tem elevador e as escadas são um ponto extremamente negativo. P;Sem dúvidas a localização é impondo alto do hotel. Excelente.;O hotel tem uma escada completamente fora de padrões, muito ruim de subir. E o café da manhã é muito fraco.;7;;;;;;;;
4 de agosto de 2022;Bom;A acomodação é bem localizada, perto da praia e de fácil acesso.;O quarto estava um pouco mofado e com mau cheiro.;7;;;;;;;;
16 de junho de 2022;Voltaria e indicaria com certeza !;limpeza;ventilação;7;;;;;;;;
31 de dezembro de 2022;No geral foi maravilhosa. Votarei mais vezes.;cama;televisão não estava bem.;9;;;;;;;;
25 de dezembro de 2022;Gostei muito!! Não buscava nada luxuoso porque passei mais de 90% do tempo na rua, então é um ótimo lugar pra chegar e d;Hotel possui fácil acesso, muito próximo à praia! ótimo custo benefício, funcionários são muito prestativos e simpáticos. O banheiro é grande e o hotel/quarto sempre muito limpos.;Não tinha interfone no quarto, então quando era preciso de algo eu precisava ir na recepção.;10;;;;;;;;
3 de novembro de 2022;excelente custo benefício;limpeza;chuveiro;9;;;;;;;;
4 de abril de 2022;Não me hospedaria novamente, pelo valor não vale a pena.;De bom só mesmo a localização, o restante nada legal.;infraestrutura péssima, quartos minúsculos, sem garagem, fronhas manchadas, sem toalha de rosto, sem sabonete para lavar as mãos, sem toalhas de rosto, água super quente ou super fria (sem opção para temperar).;1;;;;;;;;
6 de março de 2025;Breakfast would can to be better;Location;Ladder;8;;;;;;;;
3 de março de 2025;Fantástico;Atendeu as expectativas.;;9;;;;;;;;
28 de setembro de 2024;Decepcionante;I liked the location;;4;;;;;;;;
18 de julho de 2023;Didn't look like the photos;The staff was very helpful and friendly.;Stained linens and towels, old fridge, no soap in the bathroom, tv and air conditioner remote not working properly... too expensive for what it has to offer.;1;;;;;;;;
10 de fevereiro de 2025;bien;la vista a la rua ja que me senti tranquila y segura ja que deje el carro afuera del hotel;el bano estaba sucia la ceramica y con hongo deberian limpiar mas eso y el chuveiro sucio;7;;;;;;;;
23 de novembro de 2023;Muito bom;La ubicación excelente y la atención del personal muy atenta;Todas las áreas necesitan pintura y renovar la totalidad de las toallas;8;;;;;;;;
18 de agosto de 2022;Hôtel bien situé pour un début et fin de séjour à Récife;Emplacement idéal pour commencer ou finir un séjour. Personnel accueillant et serviable. Accueil en anglais, Petit déjeuner très bien. Bien situé par rapport à l'aéroport (15 mn max en voiture), pour visiter Olinda (20/25mn en voiture), la plage de Boa Viagem (3 mn à pied) ( plage que nous n'avons pas fréquentée) et beaucoup de shoppings et restaurants accessibles autour de l'hôtel.;Le bruit de la climatisation. rien que le bloc donnait l'impression qu'il datait des années 50 ! Trop trop bruyant, c'est dommage. Sans ceci, le séjour aurait été parfait.;8;;;;;;;;
15 de agosto de 2022;Bom;Proximité du restaurant ilha dos navigantes;Confort basic et deco absente;7;;;;;;;;
1º de dezembro de 2024;Péssimo;Das Hotel war eine Katastrophe, solchen Unterkunft sollte überhaupt nicht als hotel bezeichnet werden. ;;;;;;;;;;
Frühstück war sehr schlecht mit kaputt Obst und kisuco - künstliche Saft serviert. ;;;;;;;;;;;;
Wir haben zwei Nächte gebucht und nur eine geblieben aus hygienische Gründen früher verweist. ;;;;;;;;;;;;
Die Klimaanlage war so laute und altes Zustand dass es können wir nicht damit Schlafen. ;;;;;;;;;;;;
"Bitte nimmt dieses Hotel vom Bookingsangebote.""";Alles! das schlechtes Hotel, wo wir schon gewonnen haben. ;;;;;;;;;;;
"Horror....""";1;;;;;;;;;;;
30 de outubro de 2024;la estadía no fue muy buena solo para pasar la noche;la ubicación excelente , las instalaciones, pero el colchón son muy malo e incómodos, la comida no tiene variedad;los colchones incómodos muy malos, las habitaciones se escuchan mucho ruido;3;;;;;;;;
16 de junho de 2024;Péssimo;Gut gefrüchtukt;Alles, auser dies;1;;;;;;;;
13 de março de 2023;Aceitável;Cercanía de la playa y aeropuerto;Por dentro es pequeño y oscuro los pasillos, no tiene jabón de baño nin shampoo, y lo vende ellos. Desayuno más o menos;5;;;;;;;;
16 de março de 2025;Muito bom;;;8;;;;;;;;
14 de março de 2025;Bom;;;7;;;;;;;;
12 de março de 2025;Muito bom;;;8;;;;;;;;
12 de março de 2025;Bom;;;7;;;;;;;;
9 de março de 2025;Satisfatório;;;6;;;;;;;;
5 de março de 2025;Bom;;;7;;;;;;;;
4 de março de 2025;Muito bom;;;8;;;;;;;;
24 de fevereiro de 2025;Bom;;;7;;;;;;;;
19 de fevereiro de 2025;Bom;;;7;;;;;;;;
15 de fevereiro de 2025;Muito bom;;;8;;;;;;;;
15 de fevereiro de 2025;Muito bom;;;8;;;;;;;;
14 de fevereiro de 2025;Satisfatório;;;6;;;;;;;;
13 de fevereiro de 2025;Satisfatório;;;6;;;;;;;;
10 de fevereiro de 2025;Muito bom;;;8;;;;;;;;
7 de fevereiro de 2025;Muito bom;;;8;;;;;;;;
3 de fevereiro de 2025;Muito bom;;;8;;;;;;;;
31 de janeiro de 2025;Muito bom;;;8;;;;;;;;
24 de janeiro de 2025;Satisfatório;;;6;;;;;;;;
22 de janeiro de 2025;Muito bom;;;8;;;;;;;;
16 de janeiro de 2025;Bom;;;7;;;;;;;;
9 de janeiro de 2025;Bom;;;7;;;;;;;;
9 de janeiro de 2025;Bom;;;7;;;;;;;;
6 de janeiro de 2025;Bom;;;7;;;;;;;;
5 de janeiro de 2025;Muito bom;;;8;;;;;;;;
27 de dezembro de 2024;Bom;;;7;;;;;;;;
26 de dezembro de 2024;Muito bom;;;8;;;;;;;;
26 de dezembro de 2024;Satisfatório;;;6;;;;;;;;
25 de dezembro de 2024;Muito bom;;;8;;;;;;;;
23 de dezembro de 2024;Satisfatório;;;6;;;;;;;;
23 de dezembro de 2024;Bom;;;7;;;;;;;;
23 de dezembro de 2024;Bom;;;7;;;;;;;;
22 de dezembro de 2024;Bom;;;7;;;;;;;;
16 de dezembro de 2024;Bom;;;7;;;;;;;;
13 de dezembro de 2024;Muito bom;;;8;;;;;;;;
12 de dezembro de 2024;Muito bom;;;8;;;;;;;;
12 de dezembro de 2024;Muito bom;;;8;;;;;;;;
8 de dezembro de 2024;Satisfatório;;;6;;;;;;;;
25 de novembro de 2024;Satisfatório;;;6;;;;;;;;
23 de novembro de 2024;Bom;;;7;;;;;;;;
18 de novembro de 2024;Muito bom;;;8;;;;;;;;
11 de novembro de 2024;Muito bom;;;8;;;;;;;;
8 de novembro de 2024;Muito bom;;;8;;;;;;;;
7 de novembro de 2024;Dentro do esperado;;;7;;;;;;;;
28 de outubro de 2024;Bom;;;7;;;;;;;;
17 de outubro de 2024;Bom;;;7;;;;;;;;
17 de outubro de 2024;Muito bom;;;8;;;;;;;;
11 de outubro de 2024;Muito bom;;;8;;;;;;;;
11 de outubro de 2024;Satisfatório;;;6;;;;;;;;
28 de setembro de 2024;Bom;;;7;;;;;;;;
23 de setembro de 2024;Bom;;;7;;;;;;;;
20 de setembro de 2024;Muito bom;;;8;;;;;;;;
17 de setembro de 2024;Muito bom;;;8;;;;;;;;
15 de setembro de 2024;Muito bom;;;8;;;;;;;;
14 de setembro de 2024;Satisfatório;;;6;;;;;;;;
13 de setembro de 2024;Bom;;;7;;;;;;;;
12 de setembro de 2024;Bom;;;7;;;;;;;;
11 de setembro de 2024;Bom;;;7;;;;;;;;
9 de setembro de 2024;Muito bom;;;8;;;;;;;;
9 de setembro de 2024;Muito bom;;;8;;;;;;;;
6 de setembro de 2024;Muito bom;;;8;;;;;;;;
4 de setembro de 2024;Muito bom;;;8;;;;;;;;
4 de setembro de 2024;Muito bom;;;8;;;;;;;;
4 de setembro de 2024;Satisfatório;;;6;;;;;;;;
25 de agosto de 2024;Bom;;;7;;;;;;;;
24 de agosto de 2024;Bom;;;7;;;;;;;;
18 de agosto de 2024;Muito bom;;;8;;;;;;;;
13 de agosto de 2024;Satisfatório;;;6;;;;;;;;
9 de agosto de 2024;Muito bom;;;8;;;;;;;;
7 de agosto de 2024;Muito bom;;;8;;;;;;;;
5 de agosto de 2024;Bom;;;7;;;;;;;;
1º de agosto de 2024;Muito bom;;;8;;;;;;;;
28 de julho de 2024;Muito bom;;;8;;;;;;;;
28 de julho de 2024;Bom;;;7;;;;;;;;
21 de julho de 2024;Bom;;;7;;;;;;;;
20 de julho de 2024;Bom;;;7;;;;;;;;
19 de julho de 2024;Muito bom;;;8;;;;;;;;
15 de julho de 2024;Muito bom;;;8;;;;;;;;
8 de julho de 2024;Muito bom;;;8;;;;;;;;
7 de julho de 2024;Muito bom;;;8;;;;;;;;
4 de julho de 2024;Muito bom;;;8;;;;;;;;
4 de julho de 2024;Muito bom;;;8;;;;;;;;
3 de julho de 2024;Muito bom;;;8;;;;;;;;
30 de junho de 2024;Satisfatório;;;6;;;;;;;;
28 de junho de 2024;Bom;;;7;;;;;;;;
20 de junho de 2024;Muito bom;;;8;;;;;;;;
13 de junho de 2024;Voltaria;;;8;;;;;;;;
6 de junho de 2024;Muito bom;;;8;;;;;;;;
4 de junho de 2024;Satisfatório;;;6;;;;;;;;
2 de maio de 2024;Muito bom;;;8;;;;;;;;
20 de abril de 2024;Muito bom;;;8;;;;;;;;
18 de março de 2024;Muito bom;;;8;;;;;;;;
16 de março de 2024;Muito bom;;;8;;;;;;;;
11 de março de 2024;Bom;;;7;;;;;;;;
2 de março de 2024;Satisfatório;;;6;;;;;;;;
29 de fevereiro de 2024;Satisfatório;;;6;;;;;;;;
21 de fevereiro de 2024;Muito bom;;;8;;;;;;;;
18 de fevereiro de 2024;Muito bom;;;8;;;;;;;;
11 de fevereiro de 2024;Bom;;;7;;;;;;;;
10 de fevereiro de 2024;Muito bom;;;8;;;;;;;;
8 de fevereiro de 2024;Bom;;;7;;;;;;;;
4 de fevereiro de 2024;Muito bom;;;8;;;;;;;;
31 de janeiro de 2024;Muito bom;;;8;;;;;;;;
23 de janeiro de 2024;Muito bom;;;8;;;;;;;;
22 de janeiro de 2024;Bom;;;7;;;;;;;;
10 de janeiro de 2024;Bom;;;7;;;;;;;;
10 de janeiro de 2024;Muito bom;;;8;;;;;;;;
31 de dezembro de 2023;Bom;;;7;;;;;;;;
29 de dezembro de 2023;Bom;;;7;;;;;;;;
23 de dezembro de 2023;Satisfatório;;;6;;;;;;;;
18 de dezembro de 2023;Muito bom;;;8;;;;;;;;
12 de dezembro de 2023;Muito bom;;;8;;;;;;;;
11 de dezembro de 2023;Muito bom;;;8;;;;;;;;
11 de dezembro de 2023;Satisfatório;;;6;;;;;;;;
30 de novembro de 2023;Satisfatório;;;6;;;;;;;;
27 de novembro de 2023;Bom;;;7;;;;;;;;
22 de novembro de 2023;Muito bom;;;8;;;;;;;;
16 de novembro de 2023;Muito bom;;;8;;;;;;;;
12 de novembro de 2023;Muito bom;;;8;;;;;;;;
8 de novembro de 2023;Satisfatório;;;6;;;;;;;;
8 de novembro de 2023;Muito bom;;;8;;;;;;;;
6 de novembro de 2023;Bom;;;7;;;;;;;;
4 de novembro de 2023;Bom;;;7;;;;;;;;
28 de outubro de 2023;Muito bom;;;8;;;;;;;;
19 de outubro de 2023;Muito bom;;;8;;;;;;;;
19 de outubro de 2023;Satisfatório;;;6;;;;;;;;
14 de outubro de 2023;Muito bom;;;8;;;;;;;;
12 de outubro de 2023;Muito bom;;;8;;;;;;;;
6 de outubro de 2023;Bom;;;7;;;;;;;;
6 de outubro de 2023;Bom;;;7;;;;;;;;
23 de setembro de 2023;Muito bom;;;8;;;;;;;;
7 de setembro de 2023;Satisfatório;;;6;;;;;;;;
5 de setembro de 2023;Muito bom;;;8;;;;;;;;
1º de setembro de 2023;Bom;;;7;;;;;;;;
19 de agosto de 2023;Bom;;;7;;;;;;;;
12 de agosto de 2023;Muito bom;;;8;;;;;;;;
12 de agosto de 2023;Muito bom;;;8;;;;;;;;
27 de julho de 2023;Muito bom;;;8;;;;;;;;
24 de julho de 2023;Muito bom;;;8;;;;;;;;
23 de julho de 2023;Satisfatório;;;6;;;;;;;;
7 de julho de 2023;Muito bom;;;8;;;;;;;;
4 de julho de 2023;Bom;;;7;;;;;;;;
3 de julho de 2023;Satisfatório;;;6;;;;;;;;
17 de junho de 2023;Muito bom;;;8;;;;;;;;
11 de junho de 2023;Muito bom;;;8;;;;;;;;
3 de junho de 2023;Satisfatório;;;6;;;;;;;;
31 de maio de 2023;Bom;;;7;;;;;;;;
30 de maio de 2023;Bom;;;7;;;;;;;;
22 de maio de 2023;Bom;;;7;;;;;;;;
20 de maio de 2023;Satisfatório;;;6;;;;;;;;
18 de maio de 2023;Satisfatório;;;6;;;;;;;;
14 de maio de 2023;Muito bom;;;8;;;;;;;;
11 de abril de 2023;Satisfatório;;;6;;;;;;;;
5 de abril de 2023;Muito bom;;;8;;;;;;;;
28 de março de 2023;Bom;;;7;;;;;;;;
24 de março de 2023;Muito bom;;;8;;;;;;;;
12 de março de 2023;Bom;;;7;;;;;;;;
11 de março de 2023;Muito bom;;;8;;;;;;;;
2 de março de 2023;Muito bom;;;8;;;;;;;;
25 de fevereiro de 2023;Muito bom;;;8;;;;;;;;
21 de fevereiro de 2023;Satisfatório;;;6;;;;;;;;
31 de janeiro de 2023;Satisfatório;;;6;;;;;;;;
25 de janeiro de 2023;Muito bom;;;8;;;;;;;;
21 de janeiro de 2023;Muito bom;;;8;;;;;;;;
20 de janeiro de 2023;Muito bom;;;8;;;;;;;;
6 de janeiro de 2023;Muito bom;;;8;;;;;;;;
4 de janeiro de 2023;Satisfatório;;;6;;;;;;;;
3 de janeiro de 2023;Bom;;;7;;;;;;;;
3 de janeiro de 2023;Muito bom;;;8;;;;;;;;
31 de dezembro de 2022;Bom;;;7;;;;;;;;
29 de dezembro de 2022;Muito bom;;;8;;;;;;;;
29 de dezembro de 2022;Muito bom;;;8;;;;;;;;
16 de dezembro de 2022;Muito bom;;;8;;;;;;;;
26 de novembro de 2022;Muito bom;;;8;;;;;;;;
23 de novembro de 2022;Muito bom;;;8;;;;;;;;
22 de novembro de 2022;Muito bom;;;8;;;;;;;;
20 de novembro de 2022;Satisfatório;;;6;;;;;;;;
14 de novembro de 2022;Bom;;;7;;;;;;;;
9 de novembro de 2022;Bom;;;7;;;;;;;;
22 de outubro de 2022;Satisfatório;;;6;;;;;;;;
12 de outubro de 2022;Satisfatório;;;6;;;;;;;;
3 de outubro de 2022;Satisfatório;;;6;;;;;;;;
28 de setembro de 2022;Muito bom;;;8;;;;;;;;
25 de setembro de 2022;Bom;;;7;;;;;;;;
22 de setembro de 2022;Muito bom;;;8;;;;;;;;
20 de setembro de 2022;Muito bom;;;8;;;;;;;;
19 de setembro de 2022;Muito bom;;;8;;;;;;;;
8 de setembro de 2022;Muito bom;;;8;;;;;;;;
3 de setembro de 2022;Bom;;;7;;;;;;;;
17 de agosto de 2022;Satisfatório;;;6;;;;;;;;
8 de agosto de 2022;Muito bom;;;8;;;;;;;;
5 de agosto de 2022;Bom;;;7;;;;;;;;
2 de agosto de 2022;Muito bom;;;8;;;;;;;;
1º de agosto de 2022;Muito bom;;;8;;;;;;;;
1º de agosto de 2022;Bom;;;7;;;;;;;;
31 de julho de 2022;Muito bom;;;8;;;;;;;;
29 de julho de 2022;Muito bom;;;8;;;;;;;;
23 de julho de 2022;Bom;;;7;;;;;;;;
20 de julho de 2022;Muito bom;;;8;;;;;;;;
19 de julho de 2022;Bom;;;7;;;;;;;;
11 de julho de 2022;Muito bom;;;8;;;;;;;;
11 de julho de 2022;Bom;;;7;;;;;;;;
1º de julho de 2022;Muito bom;;;8;;;;;;;;
29 de junho de 2022;Bom;;;7;;;;;;;;
19 de junho de 2022;Muito bom;;;8;;;;;;;;
16 de junho de 2022;Muito bom;;;8;;;;;;;;
16 de junho de 2022;Muito bom;;;8;;;;;;;;
14 de junho de 2022;Muito bom;;;8;;;;;;;;
12 de junho de 2022;Muito bom;;;8;;;;;;;;
30 de maio de 2022;Bom;;;7;;;;;;;;
28 de maio de 2022;Bom;;;7;;;;;;;;
25 de maio de 2022;Bom;;;7;;;;;;;;
23 de maio de 2022;Satisfatório;;;6;;;;;;;;
20 de maio de 2022;Muito bom;;;8;;;;;;;;
19 de maio de 2022;Muito bom;;;8;;;;;;;;
4 de maio de 2022;Bom;;;7;;;;;;;;
29 de abril de 2022;Bom;;;7;;;;;;;;
27 de abril de 2022;Bom;;;7;;;;;;;;
26 de abril de 2022;Satisfatório;;;6;;;;;;;;
19 de abril de 2022;Muito bom;;;8;;;;;;;;
18 de abril de 2022;Bom;;;7;;;;;;;;
18 de abril de 2022;Satisfatório;;;6;;;;;;;;
11 de abril de 2022;Bom;;;7;;;;;;;;
3 de abril de 2022;Muito bom;;;8;;;;;;;;
31 de março de 2025;Excepcional;;;10;;;;;;;;
31 de março de 2025;Aceitável;;;5;;;;;;;;
28 de março de 2025;Excepcional;;;10;;;;;;;;
28 de março de 2025;Fantástico;;;9;;;;;;;;
27 de março de 2025;Fantástico;;;9;;;;;;;;
27 de março de 2025;Excepcional;;;10;;;;;;;;
26 de março de 2025;Fantástico;;;9;;;;;;;;
25 de março de 2025;Fantástico;;;9;;;;;;;;
23 de março de 2025;Aceitável;;;5;;;;;;;;
22 de março de 2025;Fantástico;;;9;;;;;;;;
18 de março de 2025;Excepcional;;;10;;;;;;;;
13 de março de 2025;Decepcionante;;;4;;;;;;;;
13 de março de 2025;Excepcional;;;10;;;;;;;;
11 de março de 2025;Ruim;;;3;;;;;;;;
11 de março de 2025;Excepcional;;;10;;;;;;;;
9 de março de 2025;Excepcional;;;10;;;;;;;;
8 de março de 2025;Fantástico;;;9;;;;;;;;
6 de março de 2025;Excepcional;;;10;;;;;;;;
1º de março de 2025;Muito ruim;;;2;;;;;;;;
26 de fevereiro de 2025;Excepcional;;;10;;;;;;;;
24 de fevereiro de 2025;Aceitável;;;5;;;;;;;;
23 de fevereiro de 2025;Fantástico;;;9;;;;;;;;
22 de fevereiro de 2025;Aceitável;;;5;;;;;;;;
21 de fevereiro de 2025;Fantástico;;;9;;;;;;;;
18 de fevereiro de 2025;Fantástico;;;9;;;;;;;;
18 de fevereiro de 2025;Fantástico;;;9;;;;;;;;
16 de fevereiro de 2025;Excepcional;;;10;;;;;;;;
16 de fevereiro de 2025;Excepcional;;;10;;;;;;;;
10 de fevereiro de 2025;Excepcional;;;10;;;;;;;;
10 de fevereiro de 2025;Excepcional;;;10;;;;;;;;
9 de fevereiro de 2025;Péssimo;;;1;;;;;;;;
9 de fevereiro de 2025;Fantástico;;;9;;;;;;;;
6 de fevereiro de 2025;Fantástico;;;9;;;;;;;;
27 de janeiro de 2025;Aceitável;;;5;;;;;;;;
24 de janeiro de 2025;Muito ruim;;;2;;;;;;;;
22 de janeiro de 2025;Excepcional;;;10;;;;;;;;
19 de janeiro de 2025;Aceitável;;;5;;;;;;;;
17 de janeiro de 2025;Ruim;;;3;;;;;;;;
15 de janeiro de 2025;Excepcional;;;10;;;;;;;;
13 de janeiro de 2025;Excepcional;;;10;;;;;;;;
13 de janeiro de 2025;Excepcional;;;10;;;;;;;;
11 de janeiro de 2025;Decepcionante;;;4;;;;;;;;
9 de janeiro de 2025;Aceitável;;;5;;;;;;;;
8 de janeiro de 2025;Fantástico;;;9;;;;;;;;
28 de dezembro de 2024;Excepcional;;;10;;;;;;;;
27 de dezembro de 2024;Aceitável;;;5;;;;;;;;
20 de dezembro de 2024;Muito ruim;;;2;;;;;;;;
17 de dezembro de 2024;Excepcional;;;10;;;;;;;;
15 de dezembro de 2024;Excepcional;;;10;;;;;;;;
10 de dezembro de 2024;Fantástico;;;9;;;;;;;;
9 de dezembro de 2024;Excepcional;;;10;;;;;;;;
7 de dezembro de 2024;Fantástico;;;9;;;;;;;;
25 de novembro de 2024;Excepcional;;;10;;;;;;;;
20 de novembro de 2024;Fantástico;;;9;;;;;;;;
20 de novembro de 2024;Excepcional;;;10;;;;;;;;
20 de novembro de 2024;Aceitável;;;5;;;;;;;;
11 de novembro de 2024;Aceitável;;;5;;;;;;;;
11 de novembro de 2024;Decepcionante;;;4;;;;;;;;
11 de novembro de 2024;Aceitável;;;5;;;;;;;;
11 de novembro de 2024;Fantástico;;;9;;;;;;;;
11 de novembro de 2024;Fantástico;;;9;;;;;;;;
28 de outubro de 2024;Péssimo;;;1;;;;;;;;
27 de outubro de 2024;Fantástico;;;9;;;;;;;;
26 de outubro de 2024;Fantástico;;;9;;;;;;;;
15 de outubro de 2024;Excepcional;;;10;;;;;;;;
10 de outubro de 2024;Ruim;;;3;;;;;;;;
10 de outubro de 2024;Péssimo;;;1;;;;;;;;
3 de outubro de 2024;Fantástico;;;9;;;;;;;;
2 de outubro de 2024;Fantástico;;;9;;;;;;;;
1º de outubro de 2024;Excepcional;;;10;;;;;;;;
28 de setembro de 2024;Aceitável;;;5;;;;;;;;
28 de setembro de 2024;Muito ruim;;;2;;;;;;;;
27 de setembro de 2024;Excepcional;;;10;;;;;;;;
23 de setembro de 2024;Excepcional;;;10;;;;;;;;
19 de setembro de 2024;Aceitável;;;5;;;;;;;;
16 de setembro de 2024;Excepcional;;;10;;;;;;;;
12 de setembro de 2024;Fantástico;;;9;;;;;;;;
9 de setembro de 2024;Fantástico;;;9;;;;;;;;
4 de setembro de 2024;Fantástico;;;9;;;;;;;;
3 de setembro de 2024;Excepcional;;;10;;;;;;;;
3 de setembro de 2024;Excepcional;;;10;;;;;;;;
30 de agosto de 2024;Aceitável;;;5;;;;;;;;
28 de agosto de 2024;Decepcionante;;;4;;;;;;;;
28 de agosto de 2024;Excepcional;;;10;;;;;;;;
27 de agosto de 2024;Excepcional;;;10;;;;;;;;
23 de agosto de 2024;Decepcionante;;;4;;;;;;;;
20 de agosto de 2024;Muito ruim;;;2;;;;;;;;
20 de agosto de 2024;Excepcional;;;10;;;;;;;;
19 de agosto de 2024;Fantástico;;;9;;;;;;;;
18 de agosto de 2024;Devia ter mais variação de café da manhã;;;10;;;;;;;;
17 de agosto de 2024;Aceitável;;;5;;;;;;;;
15 de agosto de 2024;Fantástico;;;9;;;;;;;;
15 de agosto de 2024;Excepcional;;;10;;;;;;;;
7 de agosto de 2024;Fantástico;;;9;;;;;;;;
6 de agosto de 2024;Ruim;;;3;;;;;;;;
5 de agosto de 2024;Aceitável;;;5;;;;;;;;
1º de agosto de 2024;Aceitável;;;5;;;;;;;;
1º de agosto de 2024;Excepcional;;;10;;;;;;;;
1º de agosto de 2024;Excepcional;;;10;;;;;;;;
28 de julho de 2024;Excepcional;;;10;;;;;;;;
27 de julho de 2024;Aceitável;;;5;;;;;;;;
21 de julho de 2024;Muito ruim;;;2;;;;;;;;
21 de julho de 2024;Excepcional;;;10;;;;;;;;
17 de julho de 2024;Fantástico;;;9;;;;;;;;
12 de julho de 2024;Aceitável;;;5;;;;;;;;
10 de julho de 2024;Excepcional;;;10;;;;;;;;
8 de julho de 2024;Fantástico;;;9;;;;;;;;
5 de julho de 2024;Excepcional;;;10;;;;;;;;
4 de julho de 2024;Excepcional;;;10;;;;;;;;
1º de julho de 2024;Aceitável;;;5;;;;;;;;
1º de julho de 2024;Excepcional;;;10;;;;;;;;
27 de junho de 2024;Fantástico;;;9;;;;;;;;
24 de junho de 2024;Aceitável;;;5;;;;;;;;
24 de junho de 2024;Fantástico;;;9;;;;;;;;
23 de junho de 2024;Aceitável;;;5;;;;;;;;
20 de junho de 2024;Ruim;;;3;;;;;;;;
17 de junho de 2024;Ruim;;;3;;;;;;;;
6 de junho de 2024;Fantástico;;;9;;;;;;;;
26 de maio de 2024;Excepcional;;;10;;;;;;;;
26 de maio de 2024;Excepcional;;;10;;;;;;;;
23 de maio de 2024;Aceitável;;;5;;;;;;;;
18 de maio de 2024;Decepcionante;;;4;;;;;;;;
3 de maio de 2024;Excepcional;;;10;;;;;;;;
27 de março de 2024;Fantástico;;;9;;;;;;;;
9 de março de 2024;Fantástico;;;9;;;;;;;;
4 de março de 2024;Excepcional;;;10;;;;;;;;
3 de março de 2024;Excepcional;;;10;;;;;;;;
28 de fevereiro de 2024;Fantástico;;;9;;;;;;;;
22 de fevereiro de 2024;Fantástico;;;9;;;;;;;;
21 de fevereiro de 2024;Excepcional;;;10;;;;;;;;
17 de fevereiro de 2024;Excepcional;;;10;;;;;;;;
16 de fevereiro de 2024;Fantástico;;;9;;;;;;;;
15 de fevereiro de 2024;Excepcional;;;10;;;;;;;;
31 de janeiro de 2024;Excepcional;;;10;;;;;;;;
29 de janeiro de 2024;Excepcional;;;10;;;;;;;;
23 de janeiro de 2024;Aceitável;;;5;;;;;;;;
21 de janeiro de 2024;Aceitável;;;5;;;;;;;;
14 de janeiro de 2024;Excepcional;;;10;;;;;;;;
6 de janeiro de 2024;Excepcional;;;10;;;;;;;;
21 de dezembro de 2023;Aceitável;;;5;;;;;;;;
19 de dezembro de 2023;Péssimo;;;1;;;;;;;;
13 de dezembro de 2023;Excepcional;;;10;;;;;;;;
8 de dezembro de 2023;Excepcional;;;10;;;;;;;;
6 de dezembro de 2023;Excepcional;;;10;;;;;;;;
26 de novembro de 2023;Excepcional;;;10;;;;;;;;
22 de novembro de 2023;Aceitável;;;5;;;;;;;;
11 de novembro de 2023;Péssimo;;;1;;;;;;;;
5 de novembro de 2023;Excepcional;;;10;;;;;;;;
20 de outubro de 2023;Aceitável;;;5;;;;;;;;
14 de outubro de 2023;Excepcional;;;10;;;;;;;;
6 de outubro de 2023;Aceitável;;;5;;;;;;;;
26 de setembro de 2023;Excepcional;;;10;;;;;;;;
26 de setembro de 2023;Aceitável;;;5;;;;;;;;
20 de setembro de 2023;Excepcional;;;10;;;;;;;;
18 de setembro de 2023;Excepcional;;;10;;;;;;;;
13 de setembro de 2023;Fantástico;;;9;;;;;;;;
9 de setembro de 2023;Fantástico;;;9;;;;;;;;
6 de setembro de 2023;Aceitável;;;5;;;;;;;;
2 de setembro de 2023;Fantástico;;;9;;;;;;;;
2 de setembro de 2023;Fantástico;;;9;;;;;;;;
30 de agosto de 2023;Fantástico;;;9;;;;;;;;
23 de agosto de 2023;Excelente localização, ótimo atendimento e confortável. A única observação a fazer é a ausência de elevador;;;9;;;;;;;;
14 de agosto de 2023;Aceitável;;;5;;;;;;;;
7 de agosto de 2023;Aceitável;;;5;;;;;;;;
19 de julho de 2023;Excepcional;;;10;;;;;;;;
16 de julho de 2023;Fantástico;;;9;;;;;;;;
14 de julho de 2023;Decepcionante;;;4;;;;;;;;
9 de julho de 2023;Fantástico;;;9;;;;;;;;
7 de julho de 2023;Excepcional;;;10;;;;;;;;
5 de julho de 2023;Fantástico;;;9;;;;;;;;
