data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;
27 de setembro de 2022;Muito bom;Gostei muito da localização, da atenção e simpatia dos funcionários. Café bem variado.;A limpeza dos quartos deixou a desejar.;8;;;;
26 de setembro de 2022;Bom;Localização;Estacionamento;7;;;;
25 de setembro de 2022;Bom;Localização, limpeza, custo benefício e atendimento e café da manhã.;Faltou mais cabides para roupas, as gavetas do guarda roupa são travadas, o cofre estava sem chave, precisa de mais suporte para toalhas.;7;;;;
24 de setembro de 2022;Fantástico;Fiquei no quarto da frente, uma vista Belíssima do mar!;O ar não estava gelando bem e na madrugada começou a pingar. Sinalizei a recepção que necessita de manutenção. Quarto 402.;9;;;;
22 de setembro de 2022;Fantástico;Gostei da limpeza do quarto e também do café da manhã, dentro da expectativa.;Nada a registrar.;9;;;;
22 de setembro de 2022;Hotel razoável;Localização e café da manhã;Internet Wi-Fi péssima;7;;;;
22 de setembro de 2022;bom custo benefício;localização, café da manhã , cama e chuveiro;o quarto do 106 tem janela quarto muito pequena e ar condicionado um pouco de barulho;7;;;;
21 de setembro de 2022;Hotel muito bem localizado, staff cordial, café da manhã ok.;O café da manha é bom, mas sem muita variedade.;;;;;;
Imaginei encontrar variedade de bolos e sucos com frutas da região; mas os sucos são de polpa da fruta e bem básicos (goiaba; manga). Se você fica muitos dias; mei oque canda; pois todos os dias as mesmas opções.;;;;
"Pontos positivos: Eles fazem tapioca na hora e ovo mexido é muito bom.""";Quarto com cheiro de mofo.;;;;;;;
O registro do chuveiro não fechava direito;" pinga pinga o tempo todo.""";7;;;;;;
19 de setembro de 2022;Vale o custo benefício;A localização de frente para o mar. O custo-benefício vale a pena.;A garagem é rotativa, nem sempre se consegue lugar para estacionar. Precisa passar primeiro na portaria e fazer a volta na quadra para estacionar quando tem vaga.;7;;;;
18 de setembro de 2022;Custo benefício muito bom;localização e preço;estrutura antiga;9;;;;
16 de setembro de 2022;muito boa;fácil acesso;quarto deixou a desejar;7;;;;
13 de setembro de 2022;Muito bom;Café da manhã maravilhosoo!!;Quarto sem janelas para rua ficamos varios dias hospedados acredito que deveriam nos deixar em um Quarto com janela.;8;;;;
12 de setembro de 2022;Bom;A localização do hotel é ótima.;O hotel tem 96 quartos e só tem vaga para 8 carros que as vagas são rotativa , então vc tem que estacionar o seu carro na rua.. na recepção me informou que era cortesia do hotel as vagas , como assim um hotel enorme que não possuí estacionamento..;7;;;;
11 de setembro de 2022;Muito bom;Funcionários;Piscina cascata sem funcionar.;;;;;
"Porta do guarda roupa com rangedor""";8;;;;;;;
11 de setembro de 2022;Agradável;Ótimo café da manhã, bola localização;Sinal de Wi-Fi, meu quarto o último final do corredor;8;;;;
6 de setembro de 2022;Bom;Localização boa. Quarto confortável. Check-in e check-out rápido... Chuveiro é muito bom....;Instalações e móveis precisam de uma reforma e revitalização urgente. Fiquei hospedado 2 dias e todas as vezes que fechava a porta não conseguia mais entrar no apto devido a fechadura com cartão perder a validade. Guarda roupas, pia do banheiro, box e outros móveis no apto são muito antigos e até danificados. Porta do frigobar estava caindo e presa por um arame.... Outro detalhe que incomoda mas não tem como melhorar são os elevadores....tem apenas 2 para todos os 9 andares de apartamentos...;7;;;;
5 de setembro de 2022;Muito bom;Os funcionários e a localização são maravilhosos!;A garagem é bem pequena, manobrar às vezes vira um grande desafio!;8;;;;
5 de setembro de 2022;Bom;Localização e.bom atendimento;Problemas no ar-condicionado, alagou o quarto e o trinco da porta estava quebrado.;7;;;;
30 de agosto de 2022;Boa localização;Localização;Sem serviço de comida a noite.;7;;;;
29 de agosto de 2022;Fantástico;Localização e fácil acesso ao aeroporto. Custo benefício.;;9;;;;
28 de agosto de 2022;Bom;Cafe bom;;;;;;
Localização muito boa;;;;;;;;
"Banho muito bom""";Quarto;;;;;;;
Moveis tudo velhos;;;;;;;;
Internet sofrível ;;;;;;;;
"Piscina pequena e num local que nao combina( proximo a recepção)""";7;;;;;;;
27 de agosto de 2022;Muito bom;Localização, próximo a praia e ao aeroporto;Cheiro de mofo no quarto;8;;;;
26 de agosto de 2022;satisfatória.;Café da manha muito simples, boa localização.;Falta de variedade, café muito básico.;8;;;;
22 de agosto de 2022;Muito bom;Localização.;Atendimento dos recepcionistas e informações sobre o estacionamento;8;;;;
21 de agosto de 2022;Muito bom;Hotel muito bom, principalmente a localização, fica perto de tudo.;Nada a declarar;8;;;;
19 de agosto de 2022;Fantástico;Localização;;9;;;;
18 de agosto de 2022;para uma estadia rapida, é ótimo. praia da frente não é muito boa.;receptividade;banheiro antigo;8;;;;
18 de agosto de 2022;Fantástico;Banho;falta de estacionamento do hotel;9;;;;
17 de agosto de 2022;Bom;Cafe da manhã;janelas com vazamento;7;;;;
17 de agosto de 2022;Uma diária bem aproveitado.;BOM;;7;;;;
17 de agosto de 2022;boa;localização ótima;box do banheiro pequeno, quando ia tomar banho, ficava me batendo no box;7;;;;
16 de agosto de 2022;Ok;Localização;Cheiro de mofo, box do banheiro que mal cabe uma criança.;7;;;;
15 de agosto de 2022;razoável, atende ao fimao fim proposto;localização, comodidade, perto de quase tudo;acomodação antiga, móveis já bastante usados.;7;;;;
7 de agosto de 2022;Poderia ser melhor;Cordialidade dos funcionários. Boa localização.;Café da manhã com demora na reposição de produtos;;;;;
7 de agosto de 2022;Um hotel top;O hotel limpo, o quarto com a vista maravilhosa,comida top ,os funcionários bem educados;O estacionamento rotativo ,não achei legal;7;;;;
5 de agosto de 2022;boa;café da manhã;quarto;7;;;;
2 de agosto de 2022;Muito bom;Gostei da localização e também do atendimento dos foncionarios!;Não gostei da acomodação, coretores com um cheiro insuportavel de cigarro, o quarto muito sinples, banheiro com vasamento de água e toalhas velhas e rasgadas.;8;;;;
2 de agosto de 2022;Bom;O café da manhã, a localização e a vista são ótimos.;O quarto quase não tem ventilação natural. Apenas uma janela abre parcialmente.;7;;;;
28 de julho de 2022;Bom;O custo benefício,café otimo , muitas criancas ,um barulho corrreria , sala de jogos fechada. , Otima localuzacao, feirinha de artesanato próxima.;Serviço de quarto , faltou toalha , cama quebrada , roupa de cama amarelada, rasgada , telefone não funcionou .;7;;;;
28 de julho de 2022;Bom para ficar uma noite.;Localização e preço.;Não foi atendido o pedido que fiz na reserva. Telefone do quarto não funcionava, falei na recepção e como tinha passado das 19h só conseguiriam consertar no dia seguinte, o que não adiantaria nada, pois fiquei apenas uma noite. Funcionários têm pouca informação sobre comércio local.;7;;;;
27 de julho de 2022;Muito bom;Foi muito top;Precp;8;;;;
27 de julho de 2022;Fantástico;Ótimo atendimento, funcionários prestativos;;9;;;;
26 de julho de 2022;Minha estada foi ótima.;Localização do hotel;;;;;;
24 de julho de 2022;Bom;gentileza recepção;roupas de cama menores que colchão;7;;;;
24 de julho de 2022;Apenas uma noite em Recife;A localização é TOP, de frente à praia. O café da manhã é bem variado e tudo com muito sabor. A equipe do hotel é muito simpática, atenciosa e solicita. Devemos um agradecimento especial ao Sr. Marcelo, da recepção, que nos atendeu com extrema simpatia.;;8;;;;
24 de julho de 2022;Bom;Localização boa.;Móveis desgastados pelo tempo. Duas diárias e duas faltas de água!;7;;;;
23 de julho de 2022;ATENDEU AS EXPECTATIVAS;O café da manhã é bom. Mas como sou celíaca e intolerante a lactose não deu para aproveitar as opçoes oferecidas. O hotel fica no final da orla/praia, então você tem de caminhar um pouquinho para usufruir da parte mais movimentada da orla, principalmente a noite.;Achei desagradável deixarem uma carta no último dia da diária lembrando que eu teria de ir embora. Eu nunca recebi isso em hotel nenhum.;7;;;;
22 de julho de 2022;Hotel é muito bom;Hotel é maravilhoso, próximo ao aeroporto, café da manhã delicioso com muitas variedades,limpeza ótima, os funcionários muito educados e atenciosos.;A fechadura da porta o cartão deu problema p abrir, e p fechar a porta tínhamos que bater forte. A tampa do vaso do banheiro quebrada, coisa simples de ser arrumada.;8;;;;
22 de julho de 2022;Razoável, mas pode melhorar;Atendimento muito bom por todos os funcionários que nos atenderam;Quarto ruim, banheiro horrível, agua do banho nao descia, sem caimento correto no box. Cama desconfortável;7;;;;
14 de julho de 2022;Ótima opção para lazer e trabalho.;Localização e preço.;Revestimento do piso e do banheiro.;9;;;;
12 de julho de 2022;Muito Boa!;A cama e os travesseiros são muito confortáveis.;Havia Mofo na parede do Hotel, indícios de infiltração.;9;;;;
11 de julho de 2022;Muito bom;Ótima localização;Estacionamento e rotativo só tem 6 vagas final de semana e praticamente impossível conseguir vaga pra estacionar;8;;;;
8 de julho de 2022;Bom, mais poderia ser melhor;Café da manhã muito bom, atendimento na recepção bom.;Atendimento no estacionamento péssimo, piso do quarto 702 péssimo.;8;;;;
8 de julho de 2022;Bom;Ok;Ok;7;;;;
4 de julho de 2022;tranquina;cafe da manha, vista para o mar;da para escutar conversas nos outros quartos. Manutenção de elevador no horario do cafe;9;;;;
30 de junho de 2022;Recomendo!;Funcionários super atenciosos.;;;;;;
Os funcionários do restaurante providenciaram sanduíche após a meia noite; o que não é comum na maioria dos hotéis.;;;;;;;
"Frente para o mar e acessível a praia de Boa Viagem.""";O estacionamento é rotativo e não tinha vaga quando eu cheguei, mas o veículo ficou na frente do hotel e não tive problemas.;9;;;;;;
29 de junho de 2022;ótimo custo benefício;ótima localização;;7;;;;
28 de junho de 2022;Bom;Localização, limpeza e atendimento excelentes. Café da manhã bom.;A estrutura e os preços do restaurante poderiam ser melhores. Depois do café da manhã, o restaurante não abre para os hóspedes, os atendentes tinham que buscar tudo no restaurante no segundo andar e trazer para o bar do hotel no térreo. Além de demorar e sacrificar demais os atendentes, as comidas que tinham que ser quentes, chegavam frias ou mornas. Isso seria facilmente resolvido se abrissem o salão de café da manhã para o resto das refeições também, simplesmente esquematizando os horários. Pouco espaço para colocar as roupas de duas pessoas, o armário somente com duas portas e duas gavetas lacradas com pregos, que não puderam ser utilizadas. Tivemos que trocar de quarto, pois no primeiro, o ar condicionado estava pingando em cima de uma das camas e no segundo, tinha goteira no teto em cima de uma cama. Este último problema, foi resolvido de imediato pela manutenção do hotel.;8;;;;
27 de junho de 2022;Bom;Hotel bem localizado para passar a noite. próximo ao aeroporto;;7;;;;
25 de junho de 2022;Bom;frente mar;cama e travesseiro pessimo;7;;;;
24 de junho de 2022;Bom hotel;O hotel é bem legal. O quarto é confortável.;A garagem é bem complicada.;9;;;;
23 de junho de 2022;Fantástico;Localização.;Localização do estacionamento.;9;;;;
22 de junho de 2022;Local razoável.;Quarto antigo e mostrando sinal do tempo. Banheiro com box do chuveiro muito pequeno, teto e paredes do banheiro já descascando. Café da manhã bom. Localização excelente, em frente ao mar. Perto da feirinha na frente da igreja de Boa Viagem;Wi fi não funcionou no período da noite.;7;;;;
22 de junho de 2022;apesar do quarto, foi marivolhasa., Gostaria de voltar e hospedar em um quarto melhor. vista mar.;Atendimento muito bom, colaborares atenciosos e gentis.;O quarto muito barulhento, 107. ao lado da casa de maquinas. muito ruim;8;;;;
17 de junho de 2022;Boa estadia.Preço honesto. Bom custo-benefício.;Acomodações simples mas limpas. Excelente café-da-manhã. Funcionários simpaticos. Ótima localização (beira-mar da praia de boa viagem). Para quem precisa ir ao aeroporto é uma excelente opção de estadia.;Quartos um pouco antigos.;;;;;
Box extremamente pequeno. A garagem é grátis; mas são pouquíssimas vagas;" rotativas (chegou pegou) e bem prquenas - quase todas são apertadas entre pilotis.""";8;;;;;
16 de junho de 2022;Bom;Localização e bom preço;Sem vaga de estacionamento disponível.;7;;;;
13 de junho de 2022;Bom custo benefício;Funcionários muito simpáticos, hotel é bonito, piscina pequena, porém ok;Fala que tem estacionamento, mas é rotativo e só tem 6 vagas, bem inconveniente. Além disso ficamos sem água quente por um tempão.;8;;;;
8 de junho de 2022;Fantástico;Localização ;;;;;;
"Café da manhã excepcional""";;9;;;;;;
8 de junho de 2022;boa;localização;Quarto cheiro mofo, Box minúsculo;9;;;;
6 de junho de 2022;Satisfeito com a hospedagem;Localização. Cordialidade dos funcionários. Excelente café da manhã.;Tudo funcionou como prometido na propaganda do hotel. Sinal bom de Wi-Fi. Boa comida do restaurante.;9;;;;
6 de junho de 2022;Hotel com ótima localização e ótima vista para o mar.;Pontos positivos: Hotel com ótima localização e ótima vista para o mar. Próximo a restaurantes e com bons lençois.;Janelas lacradas de frente para o mar, o que obriga o uso do ar condicionado. Perguntei à atendente da portaria, ao receber o apt 801, em maio 2022, se todos os apartamentos de frente para o mar tem janelas lacradas e ela respondeu que sim. O uso de ar condicionado além de não ser a melhor opção para todos os hóspedes, encarece a despesa de energia do hotel.;9;;;;
5 de junho de 2022;Bom;Excelente localização, em frente a praia da Boa Viagem. Café da manhã muito gostoso e farto. Acomodação boa, chuveiros gostoso e cama confortável. Academia com aparelhos novinhos e ar condicionado.;A garagem é muito estreita , o prédio é bem antigo e a piscina muito pequena.;7;;;;
