data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
16 de junho de 2022;muito bom os atendimentos;somente dormimos para ir ao aeroporto mais e muito bom voltaria;a noiteestava indo para casa chegamos e saímos de madrugada ;;;;;;;
"mas voltaria""";8;;;;;;;;;
16 de junho de 2022;Muito bom;estava indo para outro estado chegamos só;;;;;;;;
para dormir e embora;;;;;;;;;;
mas é ótima a localização ;;;;;;;;;;
"próximo ao aeroporto""";foi somente para dormir;;;;;;;;;
"nada""";8;;;;;;;;;
16 de junho de 2022;Limpeza deixou a desejar.;Localização;Limpeza. Tinha uma fralda suja debaixo da cama.;6;;;;;;
15 de junho de 2022;Excelente opção próximo do Aeroporto e de bons restaurantes,;Da localização e do atendimento da equipe.;Faltaram toalhas no banheiro.;8;;;;;;
13 de junho de 2022;Satisfatório;Café da manhã muito bom e com boa variedade.;;;;;;;;
Ótima localização;" atendimento e custo benefício.""";O Hotel parece ser antigo e a manutenção do mesmo passou a impressão de não ser uma prioridade da administração. Senti um pouco de cheiro de mofo no quarto e corredor.;6;;;;;;;
13 de junho de 2022;Fantástico;Gostei da localização, atendimento, limpeza e acomodação e ar condicionado ok. Café da manhã simples mais bem servido. Com certeza, voltarei sempre que for a Recife.;;9;;;;;;
11 de junho de 2022;Ótimo Custo-beneficio, mas isolamento acústico ruim;Bem localizado a algumas quadras da feirinha. Custo-beneficio muito bom. Instalações condizentes com o preço.;Isolamento acústico deixa a desejar, escuta-se muito os quartos do lado, de cima. Quando abrem a porta da frente parece que estao abrindo a sua porta. Estacionamento quando conseguir vaga, melhor não sair mais, fizemos tudo de que era perto de Uber pra não perder a vaga.;7;;;;;;
8 de junho de 2022;Hotel com bom custo benefício;fácil acesso, preço bom e prox ao aeroporto;Achei a cama com um buraco e as instalações precisando de manutenção mas de modo geral td ok;7;;;;;;
8 de junho de 2022;Muito bom;Gostei da localização, rua tranquila, perto de tudo. As instalações são boas, banho muito bom, ar - condicionado gelando bem. Bom quarto...;Não gostei da cama do quarto 505, achei estreita e fazendo muito barulho. Apenas uma toalha para duas pessoas, frigobar sem nada dentro.;8;;;;;;
8 de junho de 2022;Muito bom;Ambiente limpo e aconchegante;;;;;;;;
"Recepcionista muito educada e gentil""";A posição da TV desproporcional ao ângulo da cama.;8;;;;;;;;
7 de junho de 2022;boa. mas não repetiria por causa da grosseria do recepcionista;acomodações limpas e organizadas;o recepcionista da noite muito grosso e sem paciência. profissionalismo péssimo.;8;;;;;;
6 de junho de 2022;pelo preço vale a pena;preço e localização muito boa;ar condicionado velho e pingando, pedi na recepção para me acordar as 5:30 me ligaram no quarto as 3:30, café da manhã bemmm simples;6;;;;;;
6 de junho de 2022;agradável!;tudo limpinho e sem nenhum problema!;o frigobar não era abastecido, tínhamos que descer para ir buscar água por exemplo. No banheiro só havia uma toalha sendo uma reserva para dois. os travesseiros eram bem baixos e simples. café da manhã gostoso, mas, simples.;7;;;;;;
5 de junho de 2022;Ótimo custo benefício. Recomento;Ótimo custo benefício. O hotel fica bem próximo ao aeroporto de Jaboatão dos Guararapes e como o nosso intuito foi de descansar entre um voo e outro, o hotel nos atendeu muito bem.;Para o propósito que queríamos o hotel nos atendeu muito bem. Não há do que reclamar.;8;;;;;;
5 de junho de 2022;boa e confortável;limpa e organizada;pode ser renovada, me trocaram de quarto, o primeiro estava com ar-condicionado vazando muita água na cama!;8;;;;;;
3 de junho de 2022;Muito bom;.;.;8;;;;;;
3 de junho de 2022;Muito bom;café da manhã;tudo me agradou 🙏🏼;8;;;;;;
1º de junho de 2022;Muito bom;Atendimento muito bom;Café da manhã poderia ser um pouco melhor;8;;;;;;
29 de maio de 2022;Boa;Sim;mau cheiro do banheiro;8;;;;;;
29 de maio de 2022;Pelo valor, atendeu nossas espectativas.;Café da manhã honesto, simples mas muito gostoso e tinha as principais coisas. O quarto é bem simples mas tem ar condicionado e o chuveiro é quente.;Acho que a limpeza do quarto como um todo poderia ser melhor, principalmente dentro do box do banheiro. As roupas de cama pareciam estar usadas de tão velhas.;6;;;;;;
27 de maio de 2022;Foi proveitosa.;A equipe atenciosa e solicita. O café simples mas bem feito e visualmente com ótima aparência. Localização muito boa. Eu recomendo.;mas tudo certo.;8;;;;;;
26 de maio de 2022;Fantástico;Lugar super confortável e ótima localização;Café da manhã é bem básico e pouquíssimas opções;9;;;;;;
24 de maio de 2022;Muito bom;Limpeza e localização.;Toalhas velhas e café da manhã poderia ter mais opções de raízes, tapioca...;8;;;;;;
24 de maio de 2022;Muito bom;Localização, limpeza e cordialidade da equipe. Esses foram os principais pontos. Nas proximidades do hotel tem um supermercado, restaurantes e drogarias.;;;;;;;;
 Ficamos em um quarto bem limpo; banheiro ótimo para categoria e móveis em bom estado. No hall tem um um espaço com cadeiras e micro-ondas para o cliente. Funcionários são cordiais e atenciosos. Café da manhã bem satisfatório (pães; cuscuz; ovos mexidos; bolos; frutas; munguza; molho de salsicha;" sucos). Recomendo essa hospedagem em Boa Viagem.""";;8
24 de maio de 2022;Bom custo benefício, próximo da feirinha de boa viagem, do mercado de boa viagem e da praia.;Localização excelente.;Café da manhã muito simples, cama de solteiro como cama de casal e declínio de uma cama para outra.;7;;;;;;
23 de maio de 2022;Boa;Ok;Dificdadd de abrir a porta ...;8;;;;;;
23 de maio de 2022;Bom;Quarto confortável e ótima localização, funcionários bem atenciosos e receptivos.;Achei o café da manhã com poucas opções, nem todos os clientes gostam de comer só pães e bolos. preferem algo mais saudável ou até mesmo por questão de saúde, como por exemplo pessoas diabéticas ou que tenham intolerância ao glúten, essas pessoas acabam ficando sem opção para comer. O que faltou( cuscuz e raízes por exemplo).;7;;;;;;
21 de maio de 2022;Muito bom;Ótima localização e excelente atendimento;;8;;;;;;
19 de maio de 2022;pra quem nao faz questao de roupas boas de cama e banho nao fiquem lah . cafe da manha bem bem razoavel;limpeza;roupa de cama pessima e toalhas pessimas velhas . cobertor velho e rasgado;6;;;;;;
19 de maio de 2022;Excelente !! Super recomendo;A localização é excelente, os funcionários Super gente boa. Parabéns!!!!;;9;;;;;;
16 de maio de 2022;Hotel bom;Hotel razoavel. Vale pelo custo beneficio e a localização!;;8;;;;;;
15 de maio de 2022;Muito bom;Custo-benefício e segurança;O isolamento acústico do quarto poderia ser melhor. Em uma das noites, por exemplo, me incomodou o ronco do hóspede do quarto ao lado.;8;;;;;;
9 de maio de 2022;muito boa;localização ótima, café da manhã muito bom e instalações limpas.;só liberam uma toalha por quarto, porém no meu quarto tinham duas pessoas e tive que ir comprar uma toalha.;8;;;;;;
9 de maio de 2022;razoável;Fraco;Café da manhã repetitivo com pouquissimas opções além de produtos do dia anterior;8;;;;;;
8 de maio de 2022;bom custo beneficio;acomodação ,localização, garagem, camas;o café muito simplório;8;;;;;;
8 de maio de 2022;aconchegante;tamanha do quarto super confortável;café da manhã podia ser melhor;9;;;;;;
8 de maio de 2022;EXCELENTE CUSTO BENEFICIO EM BOA VIAGEM;EXCELENTE HOTEL CUSTO BENEFICIO. CONTA COM ESTACIONAMENTO GRATUITO E PODE ESTACIONAR NAS RUAS ARREDORES AO HOTEL. LOCALIZAÇÃO MUITO BOA . ;;;;;;;;
"CAFE DA MANHA TIPO CONTINENTAL SEM MUITA VARIEDADE MAS ATENDE PERFEITAMENTE PARA COMERÇAMOS O DIA""";;9;;;;;;;;
7 de maio de 2022;Sensacional;Localização perfeita, perto da orla, atendimento vip;Poderiam investir mais em Lençóis melhores, e equipar mais os quartos;9;;;;;;
7 de maio de 2022;Razoável;Bom atendimento, boa localização.;Banheiro com box encardido, rejuntes e puxador de portas pretos, saboneteira quebrada, porta papel higiênico quebrado.;7;;;;;;
7 de maio de 2022;Boa;Limpeza/ atendimento e alimentação;Estacionamento;8;;;;;;
6 de maio de 2022;razoável;o quarto é bom pelo o custo benefício;a recepcionista da manhã a que fez nosso check in deveria ser um pouco mais simpática e solicita. Eles deixam no quarto um endredom de solteiro quando pedimos um a mais ele o recepcionista da noite informou que o hotel estava cheio e não tinha.;7;;;;;;
5 de maio de 2022;Muito bom;bem localizado, quarto com tamanho adequado, café com pouca variedade mas gostoso, internet de qualidade, bom atendimento.;o quarto estava com cheiro forte de mofo.;8;;;;;;
4 de maio de 2022;Muito bom;;Café da manhã deixou a desejar, café todos os dias morno, muito simples para um hotel próximo a praia.;8;;;;;;
4 de maio de 2022;Bom;Quarto bom;;7;;;;;;
3 de maio de 2022;Fantástico;Gostei muito da acomodação, funcionários atenciosos e café da manhã muito bom.;;9;;;;;;
3 de maio de 2022;Fantástico;Café da manhã;;;;;;;;
30 de abril de 2022;Não voltaria e o valor pago não compete com o que foi oferecido.;Perto do aeroporto;Limpeza péssima (banheiro bem desagradável, mofado e o box muito nojento), coberta muito velha e furada, tudo muito velho. Roupas de cama com cor de roupas encardidas. ;;;;;;;
Café da manhã também deixou a desejar; não tinha xícaras (demorou demais para trazerem as limpas);" as comidas com apresentação não muito boa e muito barulho na cozinha enquanto comíamos (parecia que estavam quebrando coisas o tempo todo).""";6;;;;;;;
30 de abril de 2022;Muito bom;Entrega o que promete dentro da sua categoria...;;8;;;;;;
29 de abril de 2022;Atendeu as minhas necessidades;Localização boa e café da manhã também;Não tenho reclamações;9;;;;;;
27 de abril de 2022;Somente uma noite.;Localização, Perto do Aeroporto. Só passei uma noite pois estava indo para Maragogi. O café da manhã simples, mas gostoso!;A cama não era de casal, eram duas de solteiros juntas. ;;;;;;;
Os travesseiros era mais fino que papel. ;;;;;;;;;;
"O chuveiro era péssimo.""";7;;;;;;;;;
27 de abril de 2022;Bom;Localização Boa.;O café poderia ser melhor, achei muito simples. A cama é um pouco desconfortável e no andar que fiquei (4 andar) estava com muito barulho a noite e madrugada. Como sugestão, os recepcionistas poderiam fazer indicações de passeios, aluguel de carro...;7;;;;;;
26 de abril de 2022;Voltarei novamente.;Da Localização;Falta da Piscina;8;;;;;;
24 de abril de 2022;Muito bom;localização, custo benefício.;café da manhã;8;;;;;;
24 de abril de 2022;Regular;Localização;Falta de tomadas de energia, nas cabeceiras e interruptor de luz . Café da manhã com poucas opções e funcionários conversando,na hora do mesmo ,demorando o atendimento para com os clientes.;7;;;;;;
23 de abril de 2022;Nota 8 - por causa do banheiro.;Do banheiro;O banheiro é mal cuidado.;8;;;;;;
21 de abril de 2022;local para dormir;localização;limpeza do Box do banheiro (mofado), espelhos e paredes sujas.;;;;;;;
Toalhas e roupa de camas velhas.;;;;;;;;;;
"Corredor com mau cheiro""";8;;;;;;;;;
19 de abril de 2022;Conforto e segurança.;Quarto muito limpo, funcionários bem receptivos e hotel bem localizado.;O café da manhã não tinha reposição constante, inclusive falou alguns alimentos quando fui ao refeitório às 9h da manhã;8;;;;;;
19 de abril de 2022;Bom;Ótima localização, perto do aeroporto, custo benefício ok;Os Box do banheiro estavam sujos, quartos pequenos e café da manhã muito fraco;7;;;;;;
17 de abril de 2022;Bom;;Quando fomos tomar café da manhã não tinha xícara limpa, e o ovo ainda estava fritando.;7;;;;;;
14 de abril de 2022;vou voltar com certeza é espero estar melhor;;faltou um bom travesseiro;;;;;;;
"e no café da manhã faltou mais variedade de frutas e sucos e uma tapioca recheada""";7;;;;;;;;;
14 de abril de 2022;Muito bom;Localização e limpeza.;;;;;;;;
"Custo benefício com qualidade perto do aeroporto""";Café da manhã pode melhorar;8;;;;;;;;
14 de abril de 2022;Fantástico;Cafe muito bom.;;;;;;;;
Quarto excelente.;;;;;;;;;;
"Proximo a praia de boa viagem.""";;9;;;;;;;;
13 de abril de 2022;Bom;Bom local!;Café da manhã bem restrito, pouquíssimas opções .;7;;;;;;
13 de abril de 2022;pode melhorar;limpeza;móveis estragados inchados devido vazamento do ar condicionado. aspecto ruim quarto 201;6;;;;;;
11 de abril de 2022;Bom custo benefício perto do aeroporto;Bem localizado, custo benefício ótimo, funcionários atenciosos. Não tomamos café da manhã, então não pude avaliar neste quesito.;Não tem estacionamento o que pode ser ruim para algum hóspede. A roupa de cama pode melhorar de qualidade. O quarto tem frigobar, mas está vazio. Tem que adquirir os produtos na recepção.;8;;;;;;
9 de abril de 2022;Deixa a desejar;Boa localização, bom café da manhã e possuir estacionamento privativo.;O banheiro não estava limpo adequadamente. As toalhas de banho estavam manchadas. ;;;;;;;
;;;;;;;;;;
No colchão; dava para sentir as molas;" o que causava incômodo.""";6;;;;;;;
9 de abril de 2022;talvez voltaria;boa localização, os colaboradores muito atenciosos;as camas do 407 muito ruins, foi encontrado no banheiro sabonetes visivelmente usados no banheiro;7;;;;;;
9 de abril de 2022;a placa do Booking.com presa na recepção é de Nota 8.1, atualmente esse está;localização;;6;;;;;;
9 de abril de 2022;Muito bom;;O estacionamento é muito pequeno, cabe apenas 13 carros e nem sempre é fácil achar vagas na rua do hotel.;8;;;;;;
8 de abril de 2022;Razoável;Do chuveiro;Cafe da manha fraco,funcionários batendo papo durante o cafe , e marcação de horário pra tomar café . Estacionamento;7;;;;;;
8 de abril de 2022;Bom;;Wi-fi muito lenta;7;;;;;;
7 de abril de 2022;Muito bom;Hotel bom , funcionário atenciosos , so o café da manhã que deveria ter mais opção e mais dou um 8.5;;8;;;;;;
6 de abril de 2022;Fantástico;Do quarto e custo;;9;;;;;;
5 de abril de 2022;bom custo x beneficios;Próximo ao aeroporto. café da manhã simples porém dentro do previsto. cama boa;a coberta de frio era solteiro, mesmo estando em quarto de casa;8;;;;;;
5 de abril de 2022;O café é bem fraco, e o banheiro as instalações eram velhas e cheias de marcas e ferrugem;Atendimento;Café da manhã e instalações dos banheiros;8;;;;;;
5 de abril de 2022;ótimo custo-benefício;A localização é excelente, com padarias, restaurantes, farmácia, tudo muito perto. O quarto atende perfeitamente às expectativas, com bom custo-benefício.;Ao acionar a energia elétrica do banheiro faz um barulho, que assusta até acostumar!;8;;;;;;
4 de abril de 2022;Localizacao muito boa a um bom custo;Da localização;;8;;;;;;
4 de abril de 2022;Hotel honesto, mas cuidado com a vaga de garagem.;Café da manhã honesto, apartamento ok . Localização boa;Apenas 13 vagas de garagem para todo o hotel. Se vc sair a noite com o carro , terá dificuldade em achar vagas, e seu carro acabará dormindo na rua.;8;;;;;;
